genes	Pt1	Pt2	Pt4	Pt5	Pt6	Pt7	Pt8	Pt9	Pt10	Pt12	Pt13	Pt14	Pt15	Pt19	Pt20	Pt22	Pt23	Pt25	Pt27	Pt27.1	Pt28	Pt29	Pt31	Pt32	Pt35	Pt37	Pt38
LINC00945	0	4.74470243564546	1.3892630313753	2.76643952566285	3.34294025300541	0	5.03916104825735	4.39191282753082	2.47616485014539	3.45770903267751	2.90307174026123	0.634605316222472	3.00415919600354	2.80835986131617	0	2.41412950651923	0	1.31596125009476	3.59987110265993	3.61038066250552	0	1.48431770164401	1.35733005505587	0	3.13513093046213	2.36764662815009	4.52432462038448
TRAF3IP2	11.0507844759569	12.0501952219974	11.1463193691458	13.0348522831868	11.5576979744539	10.1901304026169	12.2851821174093	11.082647157255	9.22775421526023	7.23652233917214	10.6881140382155	9.40124399720908	10.2007356424431	12.4134773510694	11.2861755823302	11.1652900839518	10.316912280034	10.1909485994646	12.2667364841733	12.6972963896161	12.2994388697282	10.2757956027842	11.9702812577721	9.81747812768851	12.4546594087147	11.549259894903	10.6262882391058
SLC12A8	8.84754992088033	7.2841101328022	7.2364828128149	4.64652239570579	7.60353819910922	6.91831827879183	7.57294856754361	5.73451124447211	10.5438336734994	8.49795616747034	7.18709346006378	9.67917079094522	7.53610820319919	7.38486963628161	6.31514648136428	8.38857680721063	7.46166716644797	5.6484508535541	5.39307786467799	5.08288709970568	7.87148969450353	7.58849604696374	9.07243919540557	7.93544064123046	7.00549222146491	5.45932839817242	7.20699231115852
VCAN	13.4942792335419	9.88559709155622	13.64489469495	9.17933247090224	12.360366480118	12.2992750313622	12.527604431458	12.9733130890564	15.4997768019519	14.2546087065839	13.3562649910772	13.8593885806197	10.1995051953856	12.1152397439098	10.9609409936534	14.9816507578104	13.1421579217766	9.92078908046823	12.8357720926642	11.8648804780365	10.5131052596488	11.2923787797406	13.0519918019184	16.6643099528957	11.2939678231743	8.43034723679594	9.47720489424829
CHRM1	0.73237978558836	3.26353815941057	7.70804315736454	9.43747329792929	0.768580835721523	2.98558067436909	5.58144502001171	5.73451124447211	1.56368049759157	0	9.13600430898112	0.634605316222472	3.58931945490422	0	5.1739417392457	4.79189372283594	3.78268033702503	9.91412197591601	5.73191073826331	5.54228084176663	0	3.85637439847335	5.26643198159347	1.15788240152613	4.76957059499027	8.05482725530605	5.11029399480536
TEKT5	1.57731136822046	1.95150731157914	2.08368882876018	1.41053740898091	2.1756733370547	1.72544168607566	4.0002340503107	6.79818143680522	2.47616485014539	0.999052832258419	1.95608533020453	1.0738380044425	5.00460411379321	6.22997542637884	0	3.47291419802915	0.88817978483552	0	0.761532574832726	0.805336253835276	3.4870198588157	0	6.86537237728352	1.79185303480287	3.42383693837393	3.42074736246317	10.4909791104714
ENSG00000286406	0.73237978558836	4.18639797255884	7.36250746603791	3.74821568521908	9.08605743914908	4.09994272052762	3.61493911826848	4.8767005637585	4.21758988632174	2.80573082500783	6.75866126086196	3.77692495229768	6.7051464857879	3.17096714723348	4.46337542457349	5.92832354340783	1.82884214832043	1.99253758003768	5.48553329479287	6.27147071020908	2.13885530000449	3.44468895970963	3.139228648505	3.8623784197351	4.6062420013976	4.53555058308018	4.15146684108709
SLC51B	3.44898816498047	3.46430817299768	2.08368882876018	1.41053740898091	3.34294025300541	2.48893321167242	1.52372477768391	0	5.17828688285384	4.24613235240541	2.90307174026123	2.43832045906621	2.81142935625663	3.46049744081326	1.92904470852483	4.01390188642255	4.23784125262819	3.07867950738292	3.32751168413604	2.45557534316908	2.61027176411866	4.85133165902458	4.30343516633062	5.90934696039684	2.96575609029218	2.98822588431654	2.05123097785301
NOS1	2.10664537778458	2.40644859684391	0	0	1.63727611612456	1.72544168607566	2.24812461096631	5.5281960227985	0	1.99857901509519	0.78242473793837	13.9021894166651	3.00415919600354	0	0	1.66220042523829	1.82884214832043	1.31596125009476	0	0	7.71667314822354	2.20028350852588	4.51535173823324	10.9759698816183	0	2.36764662815009	4.23414636345047
ADGRF5	11.4944889134155	9.66127066234262	12.1102498074602	9.52613258492702	9.97402879799934	9.83865488743421	10.2919957340017	9.14464522468293	10.7583248887118	10.2672332580471	10.6691008201405	11.0277964554079	9.65938253118947	8.31858130123926	9.78581421215326	12.0100322489994	11.9011205630258	9.94279283511804	9.84685280328299	9.75559494327748	10.4513092411516	14.3434439915331	10.3994482135972	12.4868536674938	10.313974277447	8.57902807706871	9.30381569174549
CYP39A1	7.45073487299882	9.98692529121559	7.12373691847237	7.51900546630452	5.17710684933737	2.75852358923969	8.10222441468968	10.2233826292421	6.49708862634496	3.90512204585633	8.76782574468374	7.01327250650411	7.10274983988146	5.61585828899827	6.4370429960524	5.91112499436383	4.47709360506304	5.92094265130515	8.88388656338059	9.23190540117074	7.59494441801617	6.17022562792499	5.0791315356404	8.00624037299661	7.2371778420215	7.22311831347587	5.45864860050348
RPL21P97	4.07664941035762	4.29576691068577	6.03953181605871	6.47400066594747	5.45677928796955	3.7747843513136	6.31765913591054	5.28737288791388	3.51505311859415	3.32022274497219	4.30162432266366	3.52327920166984	5.61936540213584	4.24903819507256	4.99495646170094	5.12590558924426	4.8618414084602	4.44992727619826	5.7874498318632	6.28536456786574	4.63394684419982	4.49660159347567	4.05494031854518	4.53377149202716	3.66429050953293	5.04005471560811	5.45864860050348
LOC105372316	1.21583679519169	1.28326521830399	3.42178750980413	7.43853918052792	0	1.72544168607566	0	6.8148072761901	3.59507363035789	0.999052832258419	5.51226467522939	0	5.70510086275473	0	0	2.20423926611675	0.88817978483552	0	3.59987110265993	3.51925790862566	0	1.48431770164401	1.35733005505587	0	2.55236781714934	0	3.64733523956964
FSD1	4.38137477113149	2.40644859684391	6.73151107846172	0	2.3844805919502	2.75852358923969	2.72813242627792	2.4633084013945	9.09987281124517	4.39051275759091	5.7431219694398	9.77417431651367	5.04900272657085	10.0712922154503	5.05711840880573	3.72990839748149	7.26021641291895	5.36532170938328	2.71420695833587	1.31910116782648	4.171577000492	5.34172467639632	7.161400270647	3.8623784197351	4.54741447197191	4.53555058308018	5.42384461584395
MB	1.21583679519169	3.46430817299768	0.855769840549742	0	2.56685217996292	0	0	6.24444328782116	1.56368049759157	8.53726895068575	2.2016640975211	0.634605316222472	10.3567921849054	12.7445339970618	3.61260239078581	3.27201653873671	0	1.99253758003768	0	0	5.49996130976812	4.17628751223053	2.50749463432329	9.51889224888707	2.29065143613488	4.69854710912324	3.2304467453252
ENSG00000254810	5.27420606211178	2.40644859684391	3.52687189670205	2.36342460805138	3.34294025300541	2.15711495846059	3.37526502266921	1.83991338621931	3.59507363035789	3.45770903267751	2.90307174026123	3.12683768102408	2.0035657587661	2.80835986131617	2.38184939109038	5.62501963403562	4.10147781972039	1.99253758003768	2.99148207464763	1.31910116782648	2.96499911331274	4.31305761725237	4.05494031854518	4.2831403251584	1.55894593286766	2.71105011558954	2.64177511485587
TRIL	7.94081051629978	6.0020555679303	7.74118018412239	5.86328131976058	7.52304609651997	11.8251433382317	8.92691576867822	10.7469833937096	12.9045388286106	12.2993157892747	11.5600083486226	7.77274415513882	6.02704720702849	8.87461397492415	6.7320128724817	9.69855257558855	8.739006184976	7.95586576015753	7.13702602014209	6.01216659053507	8.84189377784203	7.96059890335578	9.52503493748482	14.7570983509365	9.63856523361395	5.45932839817242	7.41623263290202
BCAT1	10.0260659628893	8.40683654139878	9.03809942317683	6.81940524405693	9.30887103793582	9.67933722351589	10.6762065326705	8.54858460557159	11.6191693872782	9.78600974668303	11.1117220428797	14.2525969171837	9.60651707136386	8.99269190484539	10.5699923124088	11.1225013833295	11.2331247578162	8.91338957233205	10.943516727138	10.8646889568921	8.83653233749139	9.97182992122413	11.0278875872761	12.5595722821181	9.11315175287291	7.68842722437396	10.1854949072262
EPHA3	9.41967408185119	7.3988751489624	7.73021886025206	6.8087741631328	7.76157182661567	6.6299332065532	6.13723721724016	7.05065572217534	14.0951750833959	11.3418466903288	9.93059854175553	6.80806457824208	6.89953028165486	6.34100789619683	6.28948066536599	8.86564855157393	9.68310007264549	6.39954999967758	5.24223666070513	4.29930520695703	7.08175422575339	9.24952284823518	5.53297357804979	12.9741085606305	8.095364807974	4.61934955314716	8.69710060753052
SSTR2	6.45352469109784	6.15503502269659	5.48301300395317	5.25976729138249	5.28518136625657	6.33244060033519	5.03916104825735	5.85193583792223	6.36637331409136	5.61285358387949	7.08367722964347	5.31019131814006	6.133967625013	5.21059405381616	7.24059659874762	7.43860430218193	7.09944584349848	5.88502720646046	5.34452895073378	4.76364298403161	4.42120632088821	5.9361176616608	10.6058679085375	12.886505138885	6.87998870285083	6.1077457378157	8.41200329397751
ENSG00000273186	4.01896160115726	2.75179970656212	4.35285600170111	3.55818814936822	2.72873580209727	5.59364290721765	3.37526502266921	5.21406242333106	4.21758988632174	5.20760965570984	4.54353286193042	4.18014005466525	4.00445582310833	4.39343397875663	5.90613592814712	4.4547171788207	5.7709053475347	6.79748564629223	3.82888753740228	3.31768562434239	3.69091276247982	4.17628751223053	5.37902309805439	4.37161100212541	4.28471081877557	4.14110107741897	3.97037279258048
MEOX2	8.41340772006706	3.46430817299768	3.71653693278503	4.06647122428044	7.00394353787238	5.98376808307966	7.00587225885586	12.8201338133497	10.4820367438707	12.168030455212	10.6588570410354	7.50519020390045	7.64135316752165	6.68766151071458	6.4370429960524	10.499780353153	7.16933411742084	7.33883096360921	6.93870746590975	5.17532472837133	8.00174228821677	7.68618322138547	5.1443045190722	13.336491603128	6.17078736816785	3.89432811175497	7.20699231115852
SMPX	0	2.40644859684391	1.3892630313753	0	4.4198221043134	1.10662085458724	4.95443791007545	4.34689593063441	1.20416999295483	1.99857901509519	1.95608533020453	0	6.88735522981515	8.16607520454671	3.61260239078581	0	0.88817978483552	0	0	1.31910116782648	1.43406095013454	0	3.139228648505	1.15788240152613	4.6062420013976	1.91609077397972	0
ENSG00000260971	2.92861164034352	1.95150731157914	1.3892630313753	1.80221081432276	3.34294025300541	1.10662085458724	0	0.71806244728272	3.24432446677242	5.08562365310972	1.95608533020453	1.91171643780632	2.0035657587661	1.58574418063149	0	3.15999925920543	2.61000002237458	1.31596125009476	1.25736138051813	0.805336253835276	1.43406095013454	2.20028350852588	4.30343516633062	5.96728016928884	1.9706981234831	1.91609077397972	1.6305901636256
FABP7	2.31274185460176	14.0234762067068	6.77482713033486	0.871197717708603	2.72873580209727	2.75852358923969	9.13371255435879	9.66600015750867	11.5021097585732	3.45770903267751	15.1964701720774	6.25061607362315	8.705180702116	13.4765257159333	7.48631119082313	9.89504775160504	8.80361417891754	3.99066592819426	9.85228898974644	11.1826394710294	8.65959912444435	2.20028350852588	8.50544854025922	6.02297653267076	9.73068043427078	7.27571918588271	2.86575833105217
ZNF219	9.99086550768681	11.4789947016915	11.4479813909279	10.4484679469843	11.4453439518886	9.67323588021567	10.4219198599684	10.0708216560952	8.83736416926379	9.84829393430261	10.5917853377626	7.78725065336057	10.9553058888243	11.7201329254464	9.69097698558682	10.393107708592	8.9596839862563	8.88184624511262	10.6396132028212	10.4102382732393	12.0220689264642	10.2376356037082	11.177444955739	10.0328753395165	11.035625954657	11.4425871444774	8.80584841030537
ENSG00000227757	0	6.34514721508382	0	5.32089980044629	5.11987369853785	0	3.08768312494673	4.63598299523408	1.20416999295483	0	2.75705616652812	0	1.00237815147651	0	0	0	0	1.31596125009476	4.62292329956171	4.72338401784826	1.43406095013454	3.85637439847335	0	0	3.13513093046213	1.91609077397972	4.23414636345047
CACNB1	8.1332070430681	7.8300711822589	7.67412708277468	7.66171358957649	7.17525514843776	8.42442585079316	8.23386849973631	7.75338695907452	8.46123631910741	8.30189179107375	7.89848870611086	8.12938115408919	7.43935319135095	10.7833508894649	8.0496023790582	7.69121269419871	8.18976084687393	7.22851242052074	7.24014986342495	7.58214972409878	7.43386326725901	8.19991405131647	8.55422580472129	8.56608488841469	6.92689924272731	7.70769929252916	7.84896966319309
ENSG00000258831	0.73237978558836	0	0	2.76643952566285	1.93144578052267	0	5.58144502001171	4.25241546861225	0	1.58369947216177	3.46992112460873	2.28320787746423	3.00415919600354	0	0	1.66220042523829	0.88817978483552	0	3.68031758050018	4.45493162726221	2.13885530000449	0.925182250848465	0	0	0	0	5.31409223890131
OLFML1	9.786722749876	7.06987362647958	6.83745620638898	6.27210976817685	7.75688655014494	6.84783745924702	7.85589574060514	8.32310346954597	8.2854722758742	8.98963061368758	8.75586082522945	8.28570182063077	6.83760078376318	8.83089252061198	7.48631119082313	10.5706357673618	8.91460981761366	8.41843068377886	8.18110692214603	7.24086919793707	7.1351357913966	8.46139483777663	8.96830350466024	10.0106615101557	7.68890496690673	6.89353931254146	8.23258728275989
PKDCC	9.15091949548461	8.04895624439543	9.11385055014973	6.15947523632531	6.49755377368668	9.15388012893059	8.35449827144632	8.73045712669754	9.11860862863477	9.64015910841345	8.40993855442151	8.44285287638979	7.63408504664116	9.54226740344822	7.15790770266124	10.3330323684517	7.83936117122078	11.6266692632963	7.66767614102527	6.40473186481242	5.44465242665702	9.36809235916181	9.44646134724747	10.1152609898974	8.48054160299983	5.70925819152518	7.8941677373397
FMOD	11.6310146687259	9.03838271394345	8.03639845328686	7.71961302295844	9.20778222149458	15.3233361666202	9.97735041140563	12.499573788809	13.5728613548197	10.660774587558	15.0025178957343	10.6836316072484	7.65578047539528	11.8391940993042	8.13854297648284	12.2379175387659	9.37461342899835	9.0124285343711	9.84902973656108	8.67125395177054	9.94865361995397	10.6301800004109	10.9157022241086	13.7402446511152	7.45287092926394	6.92681289733239	11.0971670031578
LINC00460	0.73237978558836	0	2.33588936335585	4.32705205540418	9.54595357428405	0	5.97466027184501	2.76654047365782	9.47249068495355	8.79252517933819	3.46992112460873	9.10380678888809	1.00237815147651	1.58574418063149	1.26544579026993	5.58219745638606	2.79823230133935	1.31596125009476	1.25736138051813	1.31910116782648	2.61027176411866	1.88626619796695	3.57709530977722	5.14878402098159	2.29065143613488	2.36764662815009	3.05959535506944
CPE	11.3307723768875	8.11759727472045	9.36125584698366	8.03903498977944	9.30084642666501	12.8575959909487	9.60942807082712	10.8239439563456	12.6555573980641	10.6705315461274	11.9897311429514	10.0974108838571	9.59158600739346	8.69116749502238	10.0907945616347	11.4236031431458	10.8611522773697	9.56559384795716	9.38923299562094	9.24262732102149	10.5463260635531	10.7741324653517	9.34960881671041	13.6285466015981	8.75530243871825	6.77063915436458	10.2402815394726
PXDN	11.8768738156398	10.0330667459328	12.6268374291213	8.64625328360872	10.6319945615263	14.0332308804352	11.1111406090878	9.70107778857926	13.7645070279814	11.0163061353536	12.6973450622582	14.9760507084567	9.39706275162615	9.962620880086	8.66803500848151	13.4710303386652	12.264106003397	10.7656574854987	10.7933482818644	9.86372718064377	12.075388221328	10.3679820194319	13.1367572590532	11.5998514095519	10.76091034565	7.85325470218367	9.51283118354672
ENSG00000244682	8.28469619628679	7.96036884726356	5.85001659937398	8.97580095555167	8.13096422624836	7.81224733935618	12.9629423264965	9.48696200797759	7.68006632778045	8.0315352812019	12.9104040367953	8.14072293369188	8.38411650827905	7.14071540223392	7.97910305270118	8.54449344343957	9.46596788625098	5.19976492422085	8.96841890430531	9.68003973118141	5.65420085846075	8.68267650576525	4.41328099576653	6.91212031817173	8.99154018944458	9.96325673289718	8.83263059888665
LMOD1	10.1454439091193	6.18377640537953	7.5977870727678	7.03541928862662	6.56343103897586	5.90264630978406	6.77832450730879	8.41865310736179	8.45588837985258	8.12223315050633	8.71689229297892	7.98583297299169	6.09214545570637	7.66650250544107	6.18199214759673	11.5854880134058	8.83351987343376	7.55994970608911	7.56547338677077	5.42165994517596	7.91283418576065	8.11358435797969	9.87624923931814	7.95704774785492	7.24645401237595	7.41120095727615	7.95637483208953
METTL11B	1.21583679519169	0	1.3892630313753	0	2.56685217996292	4.8420617564641	2.72813242627792	5.56796934703654	3.43033220147521	3.69869061478748	1.28690394902998	0.634605316222472	2.58892391143365	1.58574418063149	1.26544579026993	1.28884631550405	3.86922311496557	0	0	1.69717738715082	1.43406095013454	0.925182250848465	3.139228648505	6.95570425229693	0	0	0
SULF1	13.1694026255369	10.737527582907	10.118865287753	10.048534227466	11.5236257363964	10.6569754228246	12.8553370770304	11.0177082370362	12.1258384041233	12.6976777806122	15.6618846352819	12.1229354291785	8.88738538650818	10.7618916331269	10.3501986088513	13.8921207826652	12.9057387049203	7.60480233189702	12.3232226289546	11.4557429448991	11.0265416622816	11.9187765030951	12.8722027074262	15.7552106673899	11.0515893454006	7.90426237243082	8.87833539842754
LAMC3	9.25453242155946	7.78388545095763	7.25953753087268	7.41770126458776	6.25331742601609	5.15389459605132	7.39149175473793	6.63924106175281	13.3296765406264	5.24608245492113	8.14591971011519	5.51581178545907	8.3176204244118	10.4779177426633	9.8812576794474	8.9998235204963	10.4001133540605	12.4836485441049	6.05218358743576	5.54228084176663	7.79615710877875	11.107256867197	8.68043590651156	10.1152609898974	10.388138773676	8.18429022631482	4.9236031824925
ENSG00000275418	1.57731136822046	0	1.3892630313753	0	0.768580835721523	2.48893321167242	0	1.19531148479184	0	0	0	0.634605316222472	2.0035657587661	0	4.63623319558342	2.90592204967465	5.55290981731167	2.79882328409909	1.25736138051813	0	0	3.32037508028963	2.50749463432329	0	0.980531690359711	1.91609077397972	6.93770913456779
MYCNUT	1.21583679519169	2.40644859684391	3.30844331324567	4.86750850368443	5.14877406734873	0	0	2.07890240627527	0	0	0	1.4100908064671	3.32620594905153	2.32286605996911	9.51666864448432	1.66220042523829	3.24920181973575	0	7.01048296725591	6.21451727898557	1.43406095013454	0	0	0	0	9.44844384225149	1.6305901636256
CCNA1	4.42644576170559	3.03024081804364	3.52687189670205	3.2159594156196	5.36123530799598	7.69668806234584	2.24812461096631	3.98498490177253	9.54605862572383	10.2881254037382	7.36145586706755	2.82326891438083	2.58892391143365	2.32286605996911	1.92904470852483	2.90592204967465	7.73375450157592	4.34808088729531	2.16235599956717	1.99646547480993	6.21312716329626	5.276303574368	5.0791315356404	3.97961941332359	5.13182554973386	5.36537275163539	4.31234332963923
GDPD2	4.91172048937768	1.95150731157914	3.30844331324567	2.57895925562171	3.34294025300541	2.75852358923969	3.37526502266921	3.12757650587458	4.16612152142546	6.30190979281166	3.87581606649948	4.13548471143038	3.00415919600354	3.17096714723348	1.26544579026993	3.87888187787249	5.29600863295118	1.99253758003768	2.55263135969847	2.63989693906061	9.74051490743163	4.37686896063325	3.7545504541989	3.43967287436943	1.9706981234831	2.36764662815009	1.03435531880744
ENSG00000228757	0	0	2.33588936335585	0.871197717708603	0	0	1.52372477768391	2.28387082749674	0	0	2.59458078828681	0	2.81142935625663	0	0	0	0	0	3.82888753740228	3.42198934800994	0	0	0	0	0.980531690359711	1.25519568180171	0
GABRG2	4.87966782548615	0	6.60521545370606	7.40364020989872	4.37160125456515	0	10.4297869805576	10.2617840524015	6.32003022012025	0.999052832258419	7.47090061685616	0	7.94137096251644	1.58574418063149	3.0036155669009	0.783802738879619	0	4.63429735648853	5.84092987201604	5.23381520179159	0	2.20028350852588	4.93922706256138	0	0	4.61934955314716	7.75408997968521
SHISA2	6.39803470028024	11.0771104643918	14.1223067695987	3.2159594156196	8.71783100493994	10.5366692697257	9.86288674174173	7.09216494509607	11.0556568100399	5.16808271504759	11.4713277110224	5.07031482636163	11.0948626324915	11.5232630315216	7.7059377811153	10.6537676932005	9.05968385243366	4.7183390018303	14.2941422103169	15.1011531034519	6.88804060348365	6.22326377412435	8.98173901168589	10.4032199276053	8.53832992649448	6.80683466176391	10.7923861629494
ENSG00000227063	10.3610190804833	12.2036756480242	12.667267845582	10.5925556634198	11.3368997234527	10.1700501567149	11.1485672286425	10.1879250892733	9.78764084812889	11.0835783740682	11.3287808567733	10.7610011387466	11.5434247475055	12.8127475864644	10.9517661867008	11.7547207518426	10.0754973760385	10.485903451461	11.7136263094993	11.8483037369563	11.5903226554671	11.0447853002814	10.5468320216248	10.6185090827771	10.454680077899	12.1296032674646	11.5781584460581
ENSG00000279973	0.73237978558836	0	0	7.82360410431151	0	0	1.52372477768391	3.86239168992052	0.724234102166994	0	0.78242473793837	1.4100908064671	0	0	0	0	0	0	8.36880209777562	8.73844778751203	0	0	0	3.43967287436943	3.42383693837393	2.36764662815009	5.27557085113404
ENSG00000254417	1.86612041163561	0	1.3892630313753	0	0	2.15711495846059	0	1.83991338621931	4.53411109660154	4.90505884325061	2.4114576187705	4.26550649648221	0	2.80835986131617	0	1.28884631550405	2.39347041504937	1.31596125009476	1.25736138051813	0.805336253835276	0	0	2.85766719437838	4.93315346777633	0.980531690359711	0	0
RPL26P32	7.94468860605098	7.17381913695062	8.60309918946313	9.37578812862521	8.54380818113973	6.33244060033519	8.40326093842809	9.2720175212327	8.02516893766077	5.80549382469154	7.59965378465804	7.57791563576375	7.94724760757608	8.05101648833606	7.07018974092853	8.33799352665822	7.33814504217782	8.23800188886773	9.54907740909207	9.59054895940692	7.40517695434874	7.88580688754608	7.94398349697906	8.2706419491808	8.64388834215624	9.87224666856712	10.0692549901912
ENSG00000260242	0.73237978558836	0	0	5.40799992601498	1.93144578052267	0	4.55482788136967	4.15131127490976	0	0	0	0	3.91132664547383	0	0	0	0.88817978483552	0	4.20024258848045	4.50328757342672	0	0	0	0	0	0	0
SPAG4	6.47513656211381	5.31161525892065	6.87774772530317	4.32705205540418	5.3363268291076	5.84591479301079	5.83944908004329	7.68720689462614	9.61365697886221	7.26490389591483	8.27895253033809	9.19094490715835	8.03815728161377	7.27728920580617	8.86334661617522	9.53976532247987	7.95270311435726	9.57125513175466	5.65436767990516	5.96114521292311	5.96056368774348	7.66716779427426	8.34836525577887	8.55195512016179	6.48479092223766	8.352899200769	7.18637525973845
LINC01711	9.03201293604914	2.75179970656212	1.3892630313753	2.57895925562171	4.10288001852365	4.89894203787166	3.61493911826848	7.90083314867187	7.8364048843985	9.15039321708822	7.46503334382039	11.0758555699369	4.75946415586869	3.46049744081326	2.38184939109038	4.01390188642255	5.23212724476608	2.79882328409909	4.40350133624734	4.45493162726221	2.61027176411866	1.48431770164401	5.87769308771143	8.87311421695675	3.42383693837393	0	2.05123097785301
HTR1F	5.56365889976989	0	3.0509400474402	5.02276160013385	4.04256111243843	5.90264630978406	1.52372477768391	8.12403157750155	2.63602990913558	8.45343766484899	3.87581606649948	4.9465296967769	4.52810804487573	0	3.23635315228716	5.42144049323731	6.69976784982951	1.31596125009476	2.55263135969847	1.99646547480993	4.53149438767328	4.17628751223053	5.20666016107906	4.93315346777633	4.28471081877557	2.36764662815009	4.38651889744537
MMP2	15.2162370752353	10.3396324430576	12.1490907899927	11.1286124616972	14.0613289322858	12.8949967258451	13.3618336429593	12.2639327245972	14.8218047837955	13.1979309281724	13.4251233749558	14.3740184429454	9.9805956456471	12.8456818279099	11.5814643952734	15.8229654884409	13.2567034309539	13.3441540670737	12.1167096626216	10.7422222571257	12.7625519622338	10.8631578076478	14.5755814200404	15.4607122502506	13.746558840767	10.1632195173775	10.120417101539
VCX2	0.73237978558836	0	0	9.25372441260263	0	0	4.55482788136967	0	0.724234102166994	0	0	3.65566921646635	7.6120583716515	0	0	0	0	0	3.59987110265993	1.69717738715082	0	0	1.35733005505587	0	0	4.02298448883908	2.37651064521166
LCN2	4.33485019205922	6.83639727748132	5.28751059707771	1.80221081432276	4.46648320607699	1.72544168607566	2.72813242627792	6.6298759476221	13.9945122978606	12.110219128692	4.86199267080345	0.634605316222472	2.32573125784173	0	1.92904470852483	1.28884631550405	3.37284547555378	6.42478525265813	1.62567809330205	0.805336253835276	14.4816997805832	4.80569091384871	2.50749463432329	2.83925091865598	0	1.25519568180171	0
MYBPC2	3.26271960377311	1.95150731157914	0.855769840549742	0	3.12755481603918	0	4.0002340503107	1.553318237495	2.63602990913558	3.32022274497219	7.06827920864926	0	8.43936690417764	12.4213955666394	4.26695086136924	1.95852787308989	2.39347041504937	2.45128887891453	3.42412503534766	3.42198934800994	6.07425774197199	3.76393602954775	2.50749463432329	2.83925091865598	1.55894593286766	1.25519568180171	8.02764700729928
C6orf223	1.57731136822046	1.28326521830399	5.31711449582753	0	2.72873580209727	10.051182844172	0	1.553318237495	4.57415106338175	5.04255662117182	5.51226467522939	7.06180979764712	0	1.58574418063149	3.43670871020641	5.03356264148232	4.68225557530984	0	1.25736138051813	2.24420672052278	5.65420085846075	6.86988633610305	6.74447321680122	3.43967287436943	4.96203842379167	1.91609077397972	3.76323927262801
ENSG00000280231	2.92861164034352	3.03024081804364	3.80277090655623	2.76643952566285	1.93144578052267	5.69348409220942	0	2.76654047365782	5.2040344893745	4.9981642973873	2.90307174026123	5.49828397201783	3.46375261880395	3.90798482893335	2.72597216176251	3.72990839748149	3.78268033702503	2.79882328409909	2.37065071139579	2.45557534316908	4.53149438767328	3.85637439847335	3.57709530977722	4.67953274768779	2.96575609029218	1.25519568180171	3.2304467453252
ENSG00000260459	5.22403077506273	5.14622389166964	3.80277090655623	5.84258411166502	5.94272587561058	2.48893321167242	7.66913340989394	4.77840966102584	0	1.58369947216177	0	0	5.70510086275473	7.22033301654088	1.26544579026993	4.01390188642255	0.88817978483552	1.31596125009476	3.96357604185982	5.42165994517596	4.63394684419982	0	8.42249024156298	0	6.2280996275125	2.71105011558954	3.97037279258048
OSR1	6.3636864660104	1.95150731157914	3.30844331324567	2.10993664832116	2.1756733370547	9.09119202075768	5.19499969086521	7.05065572217534	9.94192679498788	4.85615142221595	6.21804426650516	4.99732520119244	2.58892391143365	4.85911294583733	3.76936271175521	6.63148502098274	3.69061296221525	5.25708757863612	6.05218358743576	2.95009088863829	4.53149438767328	5.8261237490609	1.35733005505587	7.60224300095251	1.9706981234831	2.36764662815009	3.2304467453252
C3orf80	7.64439407382592	4.66540220260269	3.42178750980413	4.86750850368443	6.5198487749113	5.24446911013108	6.38395095519632	6.12952893929541	9.27255079828516	8.9080020682416	6.086652014143	6.54333603239602	6.92357641465345	7.50101177366594	4.86197006955327	7.99040862843806	8.64401386797579	5.36532170938328	6.45797707439039	6.36602984603439	6.36979783004225	5.43460932204357	7.38009923479662	8.87689772047366	5.7428791555297	4.61934955314716	2.64177511485587
GABRQ	4.01896160115726	0	6.61716479256305	0.871197717708603	3.61559173029266	6.59593266760493	3.61493911826848	5.80277648021774	8.35319839414117	9.14021545567718	4.82582290039387	10.0273420255447	4.58951718597966	6.7154067179139	4.79057821969596	6.51108640153101	2.96471576980321	3.69124970579216	2.99148207464763	3.20524917128332	5.96056368774348	4.55293665170562	4.61067567966891	7.03911049064843	5.24721791414245	4.53555058308018	4.65010728677989
ENSG00000285791	0.73237978558836	5.14622389166964	3.52687189670205	5.66536010269291	3.12755481603918	3.18171437902147	5.03916104825735	3.92499007616081	2.47616485014539	4.16813538446253	3.64619820654078	2.10938656739893	3.81176837359905	0	7.12925691681846	1.95852787308989	2.79823230133935	2.79882328409909	3.82888753740228	4.72338401784826	2.13885530000449	3.32037508028963	2.04411835869915	2.23078411679353	2.55236781714934	7.59836771110057	2.05123097785301
LINC00671	1.86612041163561	6.23959642516754	0	0	1.26734780335868	1.10662085458724	0	0.71806244728272	3.87700710220689	1.99857901509519	0.78242473793837	2.93171247366913	1.00237815147651	1.58574418063149	0	2.59732633186615	2.79823230133935	2.45128887891453	1.25736138051813	0	1.43406095013454	0	1.35733005505587	1.79185303480287	0.980531690359711	0	0
COMP	13.3736974479528	7.11534170906506	3.18542921484281	6.31781380649454	9.65069238376957	7.95990025806001	10.0065754881263	8.68143802089552	7.78615118907403	10.33572840964	9.21678442848852	10.2905279239045	5.86265157910782	10.8077213287665	6.18199214759673	13.0973990000545	8.9596839862563	8.28698948486834	7.80408573327373	7.26210257772234	6.92892011068022	1.48431770164401	10.6116407737001	13.3827953126624	8.91797906964265	4.2502747626056	3.52129977615337
